"编号","日期","类型","热量/kcal","餐品描述","照片"
"dd0c5b7b","2015-12-02","晚餐","324","吉姆利德的黑椒雞鐵板飯","upload/photo/2015-12-02/6aff22215ff96d0332f29db100991ea7.jpg"
"dd0c5b7b","2015-12-02","夜宵","448","凱撒雞排","upload/photo/2015-12-02/bdb3c74fa25377ebb338e4896dcad144.jpg"
"dd0c5b7b","2015-12-03","早餐","351","麥片","upload/photo/2015-12-03/4692b8457b63a18553394402a081f591.jpg"
"dd0c5b7b","2015-12-03","午餐","449","三明治","upload/photo/2015-12-03/f251cdab8d29a5b2a1c340cb4ab59bec.jpg"
"dd0c5b7b","2015-12-03","晚餐","472","砂鍋+飯","upload/photo/2015-12-03/5c7ad4bbce7870481f323480d6f71a7c.jpg"
"dd0c5b7b","2015-12-04","早餐","278","吐司","upload/photo/2015-12-04/88b5927beaaa6d3b7bdbdc2dc2a24ebf.jpg"
"dd0c5b7b","2015-12-04","午餐","564","雞排飯","upload/photo/2015-12-04/c4fb162fe11f99631fb55f0d46610757.jpg"
"dd0c5b7b","2015-12-04","晚餐","496","法國餅","upload/photo/2015-12-04/6431290bcea3e25370e4f29a3b873e18.jpg"
"dd0c5b7b","2015-12-05","早餐","244","吐司","upload/photo/2015-12-05/e793b4d7e7f03c23f5d1eb1c433ffa00.jpg"
"dd0c5b7b","2015-12-05","晚餐","432","牛肉火鍋+飯","upload/photo/2015-12-05/71cab5cb04db3784d7e06c7b9f2b3684.jpg"
"dd0c5b7b","2015-12-06","早餐","244","吐司","upload/photo/2015-12-06/79ddf4b549e68b6af19b08a453b40a13.jpg"
"dd0c5b7b","2015-12-06","午餐","462","石鍋拌飯","upload/photo/2015-12-06/57ec8a3ad7f5744c9b0e6e2e05f326f2.jpg"
"dd0c5b7b","2015-12-06","晚餐","512","咖哩蛋包飯","upload/photo/2015-12-06/83aceaa956fc2a09148caebf2fa69006.jpg"
"dd0c5b7b","2015-12-07","早餐","537","巧克力吐司","upload/photo/2015-12-07/2a809657bf0e88ff64febaf408356255.jpg"
"dd0c5b7b","2015-12-07","午餐","462","石鍋拌飯","upload/photo/2015-12-07/9db82f8387f32f0b19740d8ca296b706.jpg"
"dd0c5b7b","2015-12-07","晚餐","30","蘋果","upload/photo/2015-12-07/d235ce30741941e70edc38ec87994636.jpg"
"e02d9424","2015-12-01","早餐","890","豆奶 玉米饼 夹馍","upload/photo/2015-12-01/821257ff99ba8e175c63d357c2d234d9.jpeg"
"e02d9424","2015-12-01","午餐","746.5","","upload/photo/2015-12-01/279ffbc12e5842c6c0562d59efb535b6.jpeg"
"e02d9424","2015-12-01","晚餐","742","","upload/photo/2015-12-01/e8dad0e8392daa7706dd083e4eed87cc.jpeg"
"e02d9424","2015-12-02","早餐","649","菜包子 牛奶","upload/photo/2015-12-02/f8ac5841b146de6f608509641afc3adf.jpeg"
"e02d9424","2015-12-02","早餐","649","","upload/photo/2015-12-02/120bbe3a4625c884d58b706e95a0414c.jpeg"
"e02d9424","2015-12-02","午餐","553.5","","upload/photo/2015-12-02/205e283f3c504b5f50096cf849db78a1.jpeg"
"e02d9424","2015-12-02","午餐","748","","upload/photo/2015-12-02/2eb4b79d13aad56c9182485918d61ffd.jpeg"
"e02d9424","2015-12-02","晚餐","414","番茄肉酱面 粥","upload/photo/2015-12-02/c6c6f78ce24138561c9f239c54f90140.jpeg"
"e02d9424","2015-12-03","早餐","890","菜包子 夹馍 豆奶","upload/photo/2015-12-03/f0f4459ee379778f7a449e8203337cd5.jpeg"
"e02d9424","2015-12-03","午餐","735","荷香叶饭","upload/photo/2015-12-03/ab88ced2c6caf8865f1a73c7cd757bcd.jpeg"
"e02d9424","2015-12-03","晚餐","537","番茄牛肉饭","upload/photo/2015-12-03/66e242fbee7dd243f4936a43fc112b86.jpeg"
"e02d9424","2015-12-04","早餐","616.5","妙芙 饼干 奶茶","upload/photo/2015-12-04/3c456e5d3e8df62670ce01c3f418494a.jpeg"
"e02d9424","2015-12-04","午餐","864","鸡排 白菜","upload/photo/2015-12-04/695cf4d5bcdbda57e54f88ef9445ed29.jpeg"
"e02d9424","2015-12-04","晚餐","735","荷香叶饭","upload/photo/2015-12-04/70aef301a6fc20ba7fc4feaf71e6ae4c.jpeg"
"e02d9424","2015-12-05","早餐","442","煎蛋 面包片 沙拉","upload/photo/2015-12-05/fb9f944017b55e45c1b62a0d1d840194.jpeg"
"e02d9424","2015-12-05","午餐","0","调试无人机并没有吃饭","upload/photo/2015-12-05/70e691403cfb5f7350766e904f9d3b68.jpeg"
"e02d9424","2015-12-05","晚餐","800","酸汤肥牛 豆腐 狮子头 麻花","upload/photo/2015-12-05/ce3374fe93d132e885b3e20f1d92c98a.jpeg"
"e02d9424","2015-12-06","早餐","482.5","煎蛋 牛奶 蛋糕","upload/photo/2015-12-06/ba6ecdf48beebe563e5d0c6287348fb5.jpeg"
"e02d9424","2015-12-06","午餐","530","肉夹馍 西红柿鸡蛋面","upload/photo/2015-12-06/0829e139de4249898568824a0b5dbc26.jpeg"
"e02d9424","2015-12-06","晚餐","735","荷香叶饭","upload/photo/2015-12-06/1eb4368b0b383a834536ca2380fe8406.jpeg"
"e02d9424","2015-12-07","早餐","700","菜包子 豆沙包 豆奶","upload/photo/2015-12-07/271918d37d2924dbd1fd3ebe6c4a952c.jpeg"
"e02d9424","2015-12-07","午餐","904.5","蒜苔 腐竹","upload/photo/2015-12-07/e5fccdf40f62ff69a5e37f42c54f3427.jpeg"
"e02d9424","2015-12-07","晚餐","901","鸡排 黄瓜鸡蛋","upload/photo/2015-12-07/ff33673487bfba0f164f0c103620bcdc.jpeg"
"e057024e","2015-12-01","早餐","301","柠檬，牛奶，饼干","upload/photo/2015-12-01/6920a9ac46b16bb6de172a976786eaa9.jpg"
"e057024e","2015-12-01","午餐","376","炒饭","upload/photo/2015-12-01/2b85bfd9503bf2351ce26b14f49432d3.jpg"
"e057024e","2015-12-01","晚餐","504","炒饭，汤，粥","upload/photo/2015-12-01/1f347e189a6b0504ae53cab01bc49479.jpg"
"e057024e","2015-12-02","早餐","1121","零食","upload/photo/2015-12-02/2b7b88345699539ba6a391ca7a67d3c9.jpg"
"e057024e","2015-12-02","午餐","376","炒饭","upload/photo/2015-12-02/54e3b0d94fb1c13c83c757eb174b5ad3.jpg"
"e057024e","2015-12-02","晚餐","597","西红柿炒蛋，鸡翅，蒜苔","upload/photo/2015-12-02/fae1bd3ead9e1f3e1406579e783489cb.jpg"
"e057024e","2015-12-03","早餐","375","零食 牛奶","upload/photo/2015-12-03/c162c165795387889aafae2e0098af4f.jpg"
"e057024e","2015-12-03","午餐","665","黄瓜，鸡翅，豆腐","upload/photo/2015-12-03/30c0b9cc2e192d56255da8117a366e3f.jpg"
"e057024e","2015-12-03","晚餐","476","炒饭，汤","upload/photo/2015-12-03/87536be30744cf836ab39500bf7fb219.jpg"
"e057024e","2015-12-04","午餐","389","烤肉+饭","upload/photo/2015-12-04/44b7d754e06c75bcb1426e924783b3a2.jpg"
"e057024e","2015-12-04","晚餐","230","牛肉面","upload/photo/2015-12-04/282a6b6482e33d24c850da89cd4b1648.jpg"
"e057024e","2015-12-05","早餐","0","无","upload/photo/2015-12-05/07285bd80cbea869ecd86da14f39f84f.jpg"
"e057024e","2015-12-05","午餐","500","文化节各种吃，然而忘拍照片","upload/photo/2015-12-05/3dca0399dcbf650ee7fd945db571aecd.jpg"
"e057024e","2015-12-05","晚餐","402","炒饭","upload/photo/2015-12-05/eff0697541ab2070702fbdc135586e2a.jpg"
"e057024e","2015-12-06","早餐","0","周末不吃早饭","upload/photo/2015-12-06/f4153a7d3b43184b54d9afe4f0127211.jpg"
"e057024e","2015-12-06","午餐","652","西红柿炒蛋，黄瓜，鸡翅","upload/photo/2015-12-06/5a31368d03c4a46e3f79619d619cefb3.jpg"
"e057024e","2015-12-06","晚餐","376","炒饭","upload/photo/2015-12-06/1a0e330b146be47fede365e7c91c0cc4.jpg"
"e0d52a75","2015-12-01","早餐","0","菜包子，豆浆","upload/photo/2015-12-01/20d573ff0816ecfd2e7278a0571d70e7.jpg"
"e0d52a75","2015-12-01","午餐","540","意大利肉酱面（照片忘拍了）","upload/photo/2015-12-01/6987ada64dca59ffbef8ed962f6fce53.jpg"
"e0d52a75","2015-12-01","晚餐","595","荷香叶饭（照片忘拍了）","upload/photo/2015-12-01/f4a54c7fd916eeacab4726529280edb7.jpg"
"e0d52a75","2015-12-02","早餐","255","烧麦和豆浆","upload/photo/2015-12-02/58361360d50271fcf440559565f6df47.jpg"
"e0d52a75","2015-12-02","午餐","610","烧鸭饭（忘记拍照了）","upload/photo/2015-12-02/b7b6cd424d7d2265983cfb770c7be888.jpg"
"e0d52a75","2015-12-02","晚餐","472","番茄鸡蛋虾米拉面","upload/photo/2015-12-02/5f0bf53c146d774c1928811539c2c012.jpg"
"e0d52a75","2015-12-03","早餐","438","油条加红枣豆浆","upload/photo/2015-12-03/dd6c2b08c62131a84044e87e40fa97b4.jpg"
"e0d52a75","2015-12-03","午餐","111.03","芝士菠萝焗饭（忘拍照）","upload/photo/2015-12-03/ebb14cc671c629bb053bb721f83574f1.jpg"
"e0d52a75","2015-12-03","晚餐","232","海鲜双手卷（蟹肉棒和鲔鱼）（忘拍照）","upload/photo/2015-12-03/777949b45da382572b9d5d77a7d18859.jpg"
"e0d52a75","2015-12-04","早餐","199.6","巧克力瑞士卷","upload/photo/2015-12-04/38f8e53baf2774ac707f976ef8b5a6d8.jpg"
"e0d52a75","2015-12-04","午餐","620","黄焖鸡米饭","upload/photo/2015-12-04/28c70aa0168cfbf5dd785d472db9076a.jpg"
"e0d52a75","2015-12-04","晚餐","431","绿叶菜，芋艿烧肉","upload/photo/2015-12-04/16b922fb2627dcb00f2d914b033852f6.jpg"
"e0d52a75","2015-12-05","早餐","187","唱片面包（忘拍）","upload/photo/2015-12-05/31dc75db8642ae5d31d4542ecbefce47.jpg"
"e0d52a75","2015-12-05","午餐","688","火锅（忘拍）","upload/photo/2015-12-05/f24c4bb9f75ba0987bc8c5e46e2e11f7.jpg"
"e0d52a75","2015-12-05","晚餐","0","午饭吃的太饱，没吃","upload/photo/2015-12-05/085a1f78e17d31f0f3d6fe0d4c6a2c6e.jpg"
"e0d52a75","2015-12-06","早餐","472","番茄清汤面（未拍）","upload/photo/2015-12-06/5bd859ef9128c5510ef4b4a9a5c20f9f.jpg"
"e0d52a75","2015-12-06","午餐","431","绿叶菜，芋艿烧肉","upload/photo/2015-12-06/85d71e14b6301d8d10852744ed085347.jpg"
"e0d52a75","2015-12-06","晚餐","500","馄饨（未拍照）","upload/photo/2015-12-06/b7465b569fc8e01d65f2d1b5905974dc.jpg"
"e0d52a75","2015-12-07","早餐","115","粥（未拍）","upload/photo/2015-12-07/41cdd6ad53ee36cb86f96c614ce396a8.jpg"
"e0d52a75","2015-12-07","午餐","115","粥（未拍）","upload/photo/2015-12-07/bcd025c2f72eab7295b2ee7c4ce5c83a.jpg"
"e0d52a75","2015-12-07","晚餐","115","粥（由于身体不适，这一天三餐都是粥）（未拍）","upload/photo/2015-12-07/2332ebe9667c0554d7edae67ab731629.jpg"
"e2512753","2015-12-01","早餐","289","蛋饼 绿豆汤 （忘拍照啦网上找的图）","upload/photo/2015-12-01/293cf74f770d8ce28ceb9473c63fde7a.jpg"
"e2512753","2015-12-01","午餐","482","炒花菜 鸡米花 一两饭 牛奶 (忘拍照啦网上找的图)","upload/photo/2015-12-01/6e2aee2f8fd2d4bc99916451802797a1.jpg"
"e2512753","2015-12-01","晚餐","186","关东煮 pocky","upload/photo/2015-12-01/c18b711ecaa59ced3facfb3338fcc045.jpg"
"e2512753","2015-12-02","早餐","289","蛋饼绿豆汤","upload/photo/2015-12-02/e993e88e810b6009f0b7f09808ec2e99.jpg"
"e2512753","2015-12-02","午餐","532","麻辣烫","upload/photo/2015-12-02/e6a1ad889c33a502687bbd699ebc1fb5.jpg"
"e2512753","2015-12-02","晚餐","264","泡菜寿司","upload/photo/2015-12-02/8adf38f89507ed90498bef0c4575d7f9.jpg"
"e2512753","2015-12-02","下午茶","300","pocky","upload/photo/2015-12-02/c22066bffc3cc90c9558d742929a3d76.jpg"
"e2512753","2015-12-03","早餐","289","蛋饼 绿豆汤","upload/photo/2015-12-03/4a08c450a3081a5e60ae819671bb5105.jpg"
"e2512753","2015-12-03","午餐","258","土豆丝 卷心菜 年糕炒鸡肉 米饭","upload/photo/2015-12-03/0c77eb2422e27de0b6b7c70bb1d2648e.jpg"
"e2512753","2015-12-03","晚餐","176","茶叶蛋 牛奶","upload/photo/2015-12-03/722040b958808a08fdeb7486694e9b22.jpg"
"e2512753","2015-12-03","夜宵","400","菜园小饼","upload/photo/2015-12-03/3b4a442a4ae21ce1c0cb40d26d2da36f.jpg"
"e2512753","2015-12-03","夜宵","48","奶茶","upload/photo/2015-12-03/a3a3f8bb32ef2adea049fd09e61a96a7.jpg"
"e2512753","2015-12-04","早餐","400","菜园小饼","upload/photo/2015-12-04/e7376eff1cc870085c06774cbe7351d4.jpg"
"e2512753","2015-12-04","午餐","382","方便面","upload/photo/2015-12-04/3218072df0e82eac340cf74f138a447e.jpg"
"e2512753","2015-12-04","晚餐","342","火锅","upload/photo/2015-12-04/78ae906280e115d504fb6a2ab9a91e24.jpg"
"e2512753","2015-12-04","夜宵","809.5","椰奶*1 士力架*1 （网上找的图~）","upload/photo/2015-12-04/fe6efca4554a75210dcc8eab0b2917ba.jpg"
"e2512753","2015-12-05","早餐","289","苏打饼干+曲奇","upload/photo/2015-12-05/98a29162d6e97f9b0b43fe0b156254a9.jpg"
"e2512753","2015-12-05","午餐","432","火锅","upload/photo/2015-12-05/4308c7663deffe66fb7e12e0901d0cd0.jpg"
"e2512753","2015-12-05","晚餐","436","肉片炒青豆，土豆丝，咸鸡，米饭","upload/photo/2015-12-05/b019c0833da0c67ece8d8bba9ae83bfb.jpg"
"e2512753","2015-12-05","下午茶","859","全麦吐司*2，巧克力蛋糕","upload/photo/2015-12-05/82b0c7f2fb1c5097287d50d79a30cdcc.jpg"
"e2512753","2015-12-06","早餐","382","土豆丝 炒青豆 鸡肉 米饭","upload/photo/2015-12-06/8506a3c78488b882ba232c2fd075e7e4.jpg"
"e2512753","2015-12-06","午餐","589","鸡排 奶茶","upload/photo/2015-12-06/23c1bd875f55ebf773f9e62ebbb21837.jpg"
"e2512753","2015-12-06","晚餐","0","中午吃太多晚饭就没吃啦 传的还是午饭图","upload/photo/2015-12-06/09cba608e7dd27f8390c0a50432b8bb2.jpg"
"e2512753","2015-12-07","早餐","274","蛋饼绿豆汤 忘拍照啦传一下以前拍的","upload/photo/2015-12-07/f3f991dad14dbb3cad5f7e8d509b6624.jpg"
"e2512753","2015-12-07","午餐","400","酸菜鱼片 米饭","upload/photo/2015-12-07/023cd6c7ade93e653eb52f6ad3c62706.jpg"
"e2512753","2015-12-07","晚餐","1182","粽子 饼干 菜饼","upload/photo/2015-12-07/42804c9b333e66c306002ec3e06098b4.jpg"
"e2b8265b","2015-12-01","早餐","670","辣条饼","upload/photo/2015-12-01/fa3703fd21fb13c652221491da4fcb79.jpg"
"e2b8265b","2015-12-01","午餐","480","面条","upload/photo/2015-12-01/e5f9adadc3a81f0f2fb356fcde0e0988.jpg"
"e2b8265b","2015-12-01","晚餐","0","没吃","upload/photo/2015-12-01/215489437084b5e8663855da1a12f762.jpeg"
"e2b8265b","2015-12-01","夜宵","800","打糕","upload/photo/2015-12-01/66f4d5c6d63495078c945089de2b23fd.jpg"
"e2b8265b","2015-12-02","早餐","720","煎饼加牛奶","upload/photo/2015-12-02/b8bef80f5014463b64b74f08a55b3ccc.jpg"
"e2b8265b","2015-12-02","午餐","500","芝士年糕","upload/photo/2015-12-02/440677ec3c259a4dfe2aa4c77bb4b6f2.jpg"
"e2b8265b","2015-12-02","晚餐","83","一个苹果（忘拍了）","upload/photo/2015-12-02/d100f61c344364138be87c67bcfc124f.jpg"
"e2b8265b","2015-12-03","早餐","350","肉包，豆奶","upload/photo/2015-12-03/972248a4fbb73cc5023f0d08645b6ddf.jpg"
"e2b8265b","2015-12-03","午餐","1000","烤面包，巧克力圣代，鸭脖，苹果，饼干（这些忘记拍了）","upload/photo/2015-12-03/4710c041cc84a0ca6f0ec2d83fc264a6.jpg"
"e2b8265b","2015-12-03","晚餐","450","二餐","upload/photo/2015-12-03/d2118f276bc2a2c433d7b0e8dad8f51d.jpg"
"e2b8265b","2015-12-04","早餐","500","小黑屋粽子和ad钙奶","upload/photo/2015-12-04/1ef18b81580d0d5e3a38f2e3743ea92c.jpg"
"e2b8265b","2015-12-04","午餐","995","一餐的米和馒头和青菜大肉丸和哈密瓜咕咾肉","upload/photo/2015-12-04/3f4b225456ea275430b1bc2bcc3c7aea.jpg"
"e2b8265b","2015-12-04","晚餐","1240","芝士培根奶油焗饭加奶油玉米浓汤盖酥皮加培根卷小香肠蘸番茄酱","upload/photo/2015-12-04/23323b9a68c47213c6403e405933cd26.jpg"
"e2b8265b","2015-12-04","夜宵","544","苹果加趣多多","upload/photo/2015-12-04/a41a8f06d2ec28a6b338134dc26dbfac.jpg"
"e2b8265b","2015-12-05","早餐","525","玉米饼加奶茶","upload/photo/2015-12-05/6acad33e5b759209deee6a790f4fb069.jpg"
"e2b8265b","2015-12-05","午餐","300","烤面包夹冰激凌","upload/photo/2015-12-05/eb8e958797db8e43ff2da05ac8b53ca7.jpg"
"e2b8265b","2015-12-05","晚餐","650","鸡排加椰奶","upload/photo/2015-12-05/8aa3cea87d0e44431ebda8fbe7e76f17.jpg"
"e2b8265b","2015-12-06","早餐","0","没吃","upload/photo/2015-12-06/c64110e750ecafb80b77f9a723dfcb0d.jpg"
"e2b8265b","2015-12-06","午餐","450","台式三杯鸡","upload/photo/2015-12-06/c9e781574a28c4a7141379bcb62ec210.jpg"
"e2b8265b","2015-12-06","下午茶","300","抹茶拿铁","upload/photo/2015-12-06/bf69a57af364b1a40c7854ad52b3ceec.jpg"
"e2b8265b","2015-12-07","早餐","508","蒸三明治和牛奶","upload/photo/2015-12-07/06fdb89f52726473a63f6608118c885c.jpg"
"e2b8265b","2015-12-07","晚餐","650","酸菜培根米线","upload/photo/2015-12-07/ecafe93fd0c5ed639616e072aa8c08a3.jpg"
"e399dae3","2015-12-01","夜宵","494","饭团&鸡蛋&牛奶","upload/photo/2015-12-01/51bfe7594a0d600f931764ad529df245.jpg"
"e399dae3","2015-12-02","午餐","0","","upload/photo/2015-12-02/4b41ddf6d8d06ebb7cbc924213714a5b.jpg"
"e399dae3","2015-12-03","午餐","466","","upload/photo/2015-12-03/d4236df10f9367af2594be0a1f7bf31b.jpg"
"e399dae3","2015-12-03","晚餐","413","","upload/photo/2015-12-03/2cdfef67c76b27a5b7db06b22dbeecaa.jpg"
"e538ecca","2015-12-01","早餐","213","饼干+豆奶","upload/photo/2015-12-01/b3f0af45ad648d468e239b007e967aca.jpg"
"e538ecca","2015-12-01","午餐","502","米饭+鱿鱼+蔬菜","upload/photo/2015-12-01/e59fbee8d4fd0b93e6dd598d6cb4b52b.jpg"
"e538ecca","2015-12-01","晚餐","568","咖喱土豆跑蛋饭","upload/photo/2015-12-01/6e9c0409584583c166713d1e772b0712.jpg"
"e538ecca","2015-12-01","晚餐","426","","upload/photo/2015-12-01/acd313e2f0f735613b102f40623657c0.jpg"
"e538ecca","2015-12-02","早餐","213","维他奶+饼干","upload/photo/2015-12-02/6713100dcd2d827e4661e571687cc6fa.jpg"
"e538ecca","2015-12-02","午餐","655","鱿鱼+蔬菜+素鸡","upload/photo/2015-12-02/36c6e17fa1fc10dfeba8a8798c2531fb.jpg"
"e538ecca","2015-12-02","午餐","0","鱿鱼+蔬菜+素鸡","upload/photo/2015-12-02/88b721cc8295b6699d30f71bc4bd66d4.jpg"
"e538ecca","2015-12-02","晚餐","558","叉烧饭+豆腐干+南瓜","upload/photo/2015-12-02/3588b124830772dc05a3edf980a8ed1d.jpg"
"e538ecca","2015-12-03","早餐","0","没吃早饭","upload/photo/2015-12-03/063d5efde6b52b2e318a8eeb9fd3829c.jpg"
"e538ecca","2015-12-03","午餐","90","小笼+红豆紫米粥","upload/photo/2015-12-03/595b939c596e625cef595ea69df06498.jpg"
"e538ecca","2015-12-03","晚餐","986","肯德基土豆泥+2对鸡翅+鸡米花+蔬菜沙拉","upload/photo/2015-12-03/e0aa03e6407af9b99125eeccb4b538e3.jpg"
"e538ecca","2015-12-04","早餐","100","豆奶+饼干","upload/photo/2015-12-04/97b1385ce087f35bbbb07cea8490b640.jpg"
"e538ecca","2015-12-04","午餐","450","芝士肥牛饭","upload/photo/2015-12-04/8244be32c148220dead66104d5f62af5.jpg"
"e538ecca","2015-12-04","晚餐","1000","火锅，牛肉+羊肉+水果","upload/photo/2015-12-04/e5eb85ae607990e3977fdeb7a60dbad4.jpg"
"e538ecca","2015-12-05","早餐","0","没吃早饭","upload/photo/2015-12-05/472965b90fab884ca15e3af62203a8a5.jpg"
"e538ecca","2015-12-05","午餐","420","大馄饨+青菜","upload/photo/2015-12-05/dbfb061adaaa40b82b1b0f3aa9ad3ee4.jpg"
"e538ecca","2015-12-05","晚餐","1200","栗子烧鸡+红烧肉烧蛋+蔬菜+饭","upload/photo/2015-12-05/921984c5caf143250ab573b6efa04899.jpg"
"e538ecca","2015-12-06","早餐","0","没吃早饭","upload/photo/2015-12-06/9059b5edf25cb14b9b9e72eef5689f62.jpg"
"e538ecca","2015-12-06","午餐","618","松饼+冰激凌球+焦糖奶油+芒果奶昔","upload/photo/2015-12-06/4922f38dc72e3752e9fadc9d38549275.jpg"
"e538ecca","2015-12-06","晚餐","556","栗子烧肉+红烧肉烧蛋+蔬菜+饭","upload/photo/2015-12-06/dd68ce3368fef6745b98f7f35dea21fb.jpg"
"e538ecca","2015-12-07","早餐","105","豆奶+饼干","upload/photo/2015-12-07/b5b63379aff82f1b98d7a8c461d1c99c.jpg"
"e538ecca","2015-12-07","午餐","236","小笼+绿豆汤","upload/photo/2015-12-07/483b64b75f877da8a1b98577d948a4d1.jpg"
"e538ecca","2015-12-07","晚餐","448","叉烧+豆腐干+蔬菜+饭","upload/photo/2015-12-07/c2fdda60a290308c73d1cf5aac195c93.jpg"
"e71f2c7a","2015-12-01","早餐","223.5","谷物饼干50g","upload/photo/2015-12-01/794ceec6de21a0063b28d6acc8f241bf.jpg"
"e71f2c7a","2015-12-01","午餐","354","三餐的金针肥牛铁板烧（由于忘记拍照就找了一张类似的照片）","upload/photo/2015-12-01/c9a611ea7dedab314237f4fbeeaf53c8.jpg"
"e71f2c7a","2015-12-01","晚餐","911","外卖：鸡蛋仔一份（一个小锅子的大小）+奶茶约500ml","upload/photo/2015-12-01/e4a43a5039c32cd04f05240ad57b1373.jpg"
"e71f2c7a","2015-12-02","早餐","293","华联包子铺买的一个肉包+一袋豆浆","upload/photo/2015-12-02/81939b2419578303ce372401fc47003f.jpg"
"e71f2c7a","2015-12-02","午餐","562","外卖：日式烧牛肉饭，主要有牛肉、洋葱、黄瓜和饭","upload/photo/2015-12-02/ae178ae046badb5bdc65ab43da0f1be0.jpg"
"e71f2c7a","2015-12-02","晚餐","280","外卖：水果色拉--红心柚+草莓+香蕉+酸奶+蜂蜜","upload/photo/2015-12-02/d7701a41a7b0ee43a9b761cd324e618a.jpg"
"e71f2c7a","2015-12-02","夜宵","487","外卖：血糯米奶茶","upload/photo/2015-12-02/a04f010a40a80a67c014de9e440e0047.jpg"
"e71f2c7a","2015-12-02","夜宵","366","自制鸡汤，含鲜贝和菇类。共食用一碗左右","upload/photo/2015-12-02/7bc73832e1e9463aab35f403e06ce18b.jpg"
"e71f2c7a","2015-12-03","早餐","506","华联包子铺：一个肉包+一个粉丝包+一袋豆浆","upload/photo/2015-12-03/328a00318c8c3771ea20fe5c6269fed7.jpg"
"e71f2c7a","2015-12-03","午餐","724","外卖：叉烧饭（叉烧+土豆丝+青菜+半个蛋）+一碗紫菜蛋花汤","upload/photo/2015-12-03/0b1b5141423f4f72a14422bb30d144d6.jpg"
"e71f2c7a","2015-12-03","晚餐","736","外卖：叉烧+烧鹅双拼饭（含土豆丝、青菜、半个蛋）","upload/photo/2015-12-03/2820d73a44731b508cc88c35f8467352.jpg"
